# High Pass Filter, R 16k, C 10 nF
# AWG_Sines.py
# Logarithmic frequency sweep
# offset 0.500, amplitude 0.500
# step through frequencies
31   1000 -0.0075  1.1679 -0.0058  0.7762
28   1122 -0.0080  1.1678 -0.0014  0.8232
25   1259 -0.0034  1.1704 -0.0025  0.8680
22   1413 -0.0107  1.1668 -0.0053  0.9054
20   1585 -0.0028  1.1658  0.0012  0.9417
18   1778 -0.0160  1.1634 -0.0082  0.9752
16   1995 -0.0092  1.1709 -0.0056  1.0087
14   2239  0.0016  1.1633  0.0032  1.0290
12   2512 -0.0104  1.1768 -0.0031  1.0632
11   2818 -0.0063  1.1625 -0.0064  1.0725
10   3162 -0.0066  1.1747 -0.0034  1.0870
9   3548  0.0009  1.1699  0.0039  1.1013
8   3981 -0.0017  1.1721 -0.0011  1.1125
7   4467  0.0026  1.1683  0.0078  1.1171
6   5012 -0.0113  1.1707 -0.0025  1.1284
6   5623 -0.0015  1.1578  0.0843  1.1031
5   6310 -0.0153  1.1707 -0.0060  1.1462
4   7079 -0.0164  1.1705 -0.0114  1.1439
4   7943 -0.0088  1.1650 -0.0014  1.1403
4   8913 -0.0149  1.1816 -0.0119  1.1568
3  10000 -0.0055  1.1708  0.0034  1.1478
312    100 -0.0070  1.1721  0.0008  0.1102
279    112  0.0049  1.1620  0.0009  0.1217
248    126 -0.0177  1.1704 -0.0033  0.1367
222    141 -0.0082  1.1690 -0.0014  0.1528
198    158 -0.0151  1.1658  0.0015  0.1706
176    178 -0.0035  1.1674 -0.0045  0.1899
156    200 -0.0183  1.1682 -0.0055  0.2130
140    224  0.0065  1.1700  0.0003  0.2369
125    251 -0.0114  1.1664  0.0016  0.2658
111    282 -0.0092  1.1686 -0.0025  0.2934
99    316 -0.0118  1.1664 -0.0031  0.3241
88    355 -0.0094  1.1690 -0.0021  0.3588
79    398 -0.0121  1.1702 -0.0056  0.3975
70    447 -0.0020  1.1659  0.0026  0.4392
62    501  0.0012  1.1670  0.0001  0.4817
56    562 -0.0027  1.1689 -0.0061  0.5273
50    631 -0.0058  1.1668 -0.0002  0.5779
44    708 -0.0095  1.1662 -0.0042  0.6263
39    794 -0.0052  1.1654 -0.0037  0.6762
35    891 -0.0025  1.1666  0.0011  0.7284
31   1000 -0.0083  1.1692 -0.0064  0.7750
28   1122 -0.0154  1.1672 -0.0084  0.8243
25   1259 -0.0052  1.1668 -0.0058  0.8673
22   1413 -0.0066  1.1644 -0.0030  0.9084
20   1585 -0.0073  1.1696 -0.0025  0.9423
18   1778 -0.0089  1.1678 -0.0073  0.9761
16   1995 -0.0063  1.1664 -0.0026  1.0028
14   2239 -0.0057  1.1681  0.0009  1.0392
12   2512  0.0007  1.1580  0.0034  1.0554
11   2818  0.0027  1.1672  0.0005  1.0626
10   3162 -0.0053  1.1708 -0.0027  1.0919
9   3548 -0.0062  1.1677 -0.0047  1.1011
8   3981 -0.0119  1.1684 -0.0119  1.1080
7   4467  0.0049  1.1684  0.0056  1.1213
6   5012 -0.0348  1.1695 -0.0379  1.1243
6   5623  0.1156  1.1454  0.1014  1.1390
5   6310 -0.0221  1.1755 -0.0332  1.1388
4   7079 -0.0146  1.1676 -0.0087  1.1424
4   7943 -0.0098  1.1699  0.0017  1.1388
4   8913 -0.0113  1.1755 -0.0034  1.1548
3  10000 -0.0141  1.1674 -0.0046  1.1484
312    100  0.0075  1.1724  0.0013  0.1082
279    112  0.0146  1.1647  0.0006  0.1227
248    126 -0.0222  1.1739 -0.0031  0.1361
222    141 -0.0061  1.1686 -0.0023  0.1528
198    158 -0.0097  1.1692 -0.0026  0.1704
176    178 -0.0290  1.1653 -0.0015  0.1905
156    200 -0.0072  1.1641 -0.0067  0.2127
140    224  0.0113  1.1673 -0.0006  0.2386
125    251 -0.0124  1.1672 -0.0034  0.2659
111    282 -0.0067  1.1697 -0.0006  0.2949
99    316 -0.0017  1.1690 -0.0038  0.3243
88    355 -0.0043  1.1673 -0.0014  0.3590
79    398 -0.0139  1.1676  0.0026  0.3987
70    447 -0.0301  1.1647 -0.0033  0.4393
62    501 -0.0074  1.1648 -0.0044  0.4820
56    562 -0.0010  1.1630 -0.0029  0.5283
50    631  0.0022  1.1633 -0.0076  0.5780
44    708 -0.0126  1.1652 -0.0046  0.6267
39    794 -0.0063  1.1676 -0.0065  0.6777
35    891 -0.0039  1.1676 -0.0060  0.7262
31   1000 -0.0115  1.1674 -0.0034  0.7742
28   1122 -0.0152  1.1657 -0.0076  0.8218
25   1259 -0.0133  1.1713 -0.0098  0.8668
22   1413 -0.0098  1.1722 -0.0052  0.9083
20   1585 -0.0041  1.1672 -0.0022  0.9474
18   1778 -0.0052  1.1670 -0.0040  0.9793
16   1995 -0.0096  1.1684 -0.0066  1.0039
14   2239 -0.0070  1.1668  0.0000  1.0298
12   2512 -0.0010  1.1703  0.0018  1.0460
11   2818 -0.0146  1.1650 -0.0112  1.0702
10   3162 -0.0070  1.1686 -0.0011  1.0827
9   3548 -0.0058  1.1696  0.0001  1.0985
8   3981 -0.0067  1.1623  0.0053  1.1072
7   4467  0.0035  1.1697 -0.0042  1.1224
6   5012 -0.0226  1.1689 -0.0174  1.1292
6   5623  0.1168  1.1485  0.0398  1.0956
5   6310 -0.0016  1.1725  0.0048  1.1405
4   7079 -0.0101  1.1730  0.0003  1.1467
4   7943 -0.0197  1.1662 -0.0119  1.1457
4   8913 -0.0211  1.1801 -0.0112  1.1505
3  10000 -0.0035  1.1653  0.0016  1.1471
312    100  0.0202  1.1666 -0.0017  0.1096
279    112  0.0102  1.1669  0.0017  0.1229
248    126 -0.0473  1.1680 -0.0025  0.1374
222    141 -0.0262  1.1709 -0.0005  0.1518
198    158 -0.0081  1.1696 -0.0040  0.1701
176    178 -0.0112  1.1701 -0.0019  0.1900
156    200  0.0130  1.1705 -0.0022  0.2122
140    224 -0.0248  1.1647 -0.0023  0.2387
125    251  0.0037  1.1703 -0.0011  0.2631
111    282 -0.0053  1.1693 -0.0015  0.2937
99    316 -0.0142  1.1654  0.0013  0.3274
88    355 -0.0068  1.1673 -0.0020  0.3600
79    398  0.0018  1.1696  0.0052  0.3976
70    447  0.0011  1.1652  0.0006  0.4389
62    501 -0.0125  1.1648 -0.0057  0.4817
56    562 -0.0094  1.1658 -0.0073  0.5283
50    631 -0.0181  1.1645 -0.0066  0.5767
44    708 -0.0022  1.1642 -0.0027  0.6273
39    794 -0.0099  1.1653 -0.0076  0.6775
35    891 -0.0057  1.1670 -0.0011  0.7292
31   1000 -0.0041  1.1685 -0.0034  0.7767
28   1122 -0.0104  1.1678 -0.0050  0.8253
25   1259 -0.0122  1.1702 -0.0071  0.8683
22   1413 -0.0039  1.1680 -0.0013  0.9068
20   1585 -0.0126  1.1679 -0.0060  0.9452
18   1778 -0.0143  1.1683 -0.0055  0.9790
