# Count_Alpha
# Time (s), Counts, Avg Counts in 1 seconds
     17682,    406, 393.502
     17683,    398, 393.504
     17684,    404, 393.507
     17685,    386, 393.505
     17686,    356, 393.494
     17687,    423, 393.502
     17688,    402, 393.505
     17689,    463, 393.525
     17690,    393, 393.525
     17691,    460, 393.544
     17692,    383, 393.541
     17693,    436, 393.553
     17694,    386, 393.551
     17695,    399, 393.553
     17696,    394, 393.553
     17697,    425, 393.562
     17698,    381, 393.558
     17699,    377, 393.554
     17700,    400, 393.556
     17701,    425, 393.565
     17702,    407, 393.569
     17703,    345, 393.554
     17704,    450, 393.571
     17705,    439, 393.584
     17706,    349, 393.571
     17707,    366, 393.563
     17708,    375, 393.558
     17709,    431, 393.569
     17710,    366, 393.561
     17711,    389, 393.559
     17712,    426, 393.569
     17713,    389, 393.567
     17714,    425, 393.576
     17715,    498, 393.607
     17716,    425, 393.616
     17717,    487, 393.643
     17718,    412, 393.648
     17719,    354, 393.637
     17720,    423, 393.645
     17721,    421, 393.653
     17722,    408, 393.657
     17723,    400, 393.659
     17724,    413, 393.665
     17725,    392, 393.664
     17726,    375, 393.659
     17727,    370, 393.652
     17728,    393, 393.652
     17729,    347, 393.638
     17730,    406, 393.642
     17731,    453, 393.659
     17732,    400, 393.661
     17733,    378, 393.656
     17734,    348, 393.643
     17735,    368, 393.636
     17736,    386, 393.634
     17737,    370, 393.627
     17738,    369, 393.620
     17739,    403, 393.622
     17740,    378, 393.618
     17741,    398, 393.619
     17742,    416, 393.625
     17743,    416, 393.632
     17744,    383, 393.629
     17745,    356, 393.618
     17746,    400, 393.620
     17747,    390, 393.619
     17748,    433, 393.630
     17749,    365, 393.622
     17750,    366, 393.614
     17751,    387, 393.612
     17752,    375, 393.607
     17753,    401, 393.609
     17754,    376, 393.604
     17755,    372, 393.598
     17756,    390, 393.597
     17757,    435, 393.609
     17758,    400, 393.610
     17759,    360, 393.601
     17760,    391, 393.600
     17761,    414, 393.606
# Time (s), Counts, Avg Counts in 1 seconds
     17762,    412, 393.611
     17763,    414, 393.617
     17764,    390, 393.616
     17765,    366, 393.608
     17766,    365, 393.600
     17767,    456, 393.618
     17768,    409, 393.622
     17769,    380, 393.618
     17770,    403, 393.621
     17771,    398, 393.622
     17772,    381, 393.619
     17773,    407, 393.622
     17774,    448, 393.638
     17775,    332, 393.620
     17776,    369, 393.613
     17777,    428, 393.623
     17778,    382, 393.620
     17779,    426, 393.629
     17780,    443, 393.643
     17781,    360, 393.633
     17782,    389, 393.632
     17783,    361, 393.623
     17784,    429, 393.633
     17785,    346, 393.619
     17786,    370, 393.613
     17787,    415, 393.619
     17788,    421, 393.626
     17789,    369, 393.619
     17790,    378, 393.615
     17791,    418, 393.622
     17792,    355, 393.611
     17793,    418, 393.618
     17794,    355, 393.607
     17795,    373, 393.601
     17796,    425, 393.610
     17797,    409, 393.614
     17798,    364, 393.606
     17799,    359, 393.596
     17800,    369, 393.589
     17801,    389, 393.588
     17802,    425, 393.597
     17803,    411, 393.602
     17804,    437, 393.614
     17805,    459, 393.632
     17806,    374, 393.627
     17807,    413, 393.632
     17808,    376, 393.627
     17809,    361, 393.618
     17810,    400, 393.620
     17811,    391, 393.619
     17812,    367, 393.612
     17813,    398, 393.613
     17814,    373, 393.607
     17815,    412, 393.612
     17816,    409, 393.617
     17817,    348, 393.604
     17818,    446, 393.619
     17819,    388, 393.617
     17820,    373, 393.611
     17821,    401, 393.613
     17822,    405, 393.617
     17823,    422, 393.624
     17824,    347, 393.611
     17825,    375, 393.606
     17826,    388, 393.605
     17827,    385, 393.602
     17828,    330, 393.584
     17829,    377, 393.580
     17830,    374, 393.574
     17831,    388, 393.573
     17832,    387, 393.571
     17833,    367, 393.563
     17834,    385, 393.561
     17835,    405, 393.564
     17836,    435, 393.576
     17837,    387, 393.574
     17838,    404, 393.577
     17839,    401, 393.579
     17840,    403, 393.582
     17841,    384, 393.579
     17842,    435, 393.590
     17843,    356, 393.580
     17844,    374, 393.574
     17845,    383, 393.572
     17846,    412, 393.577
     17847,    348, 393.564
     17848,    400, 393.566
     17849,    374, 393.560
     17850,    403, 393.563
     17851,    360, 393.554
     17852,    377, 393.549
     17853,    369, 393.542
     17854,    363, 393.534
     17855,    436, 393.545
     17856,    423, 393.554
     17857,    397, 393.555
     17858,    418, 393.561
     17859,    392, 393.561
     17860,    382, 393.558
     17861,    400, 393.560
# Time (s), Counts, Avg Counts in 1 seconds
     17862,    382, 393.556
     17863,    389, 393.555
     17864,    347, 393.542
     17865,    431, 393.552
     17866,    368, 393.545
     17867,    397, 393.546
     17868,    409, 393.551
     17869,    371, 393.544
     17870,    429, 393.554
     17871,    391, 393.554
     17872,    455, 393.571
     17873,    382, 393.567
     17874,    413, 393.573
     17875,    373, 393.567
     17876,    372, 393.561
     17877,    400, 393.563
     17878,    391, 393.562
     17879,    329, 393.544
     17880,    389, 393.543
     17881,    364, 393.535
     17882,    393, 393.535
     17883,    415, 393.541
     17884,    472, 393.562
     17885,    363, 393.554
     17886,    333, 393.537
     17887,    410, 393.542
     17888,    407, 393.545
     17889,    422, 393.553
     17890,    336, 393.537
     17891,    469, 393.558
     17892,    391, 393.557
     17893,    445, 393.572
     17894,    400, 393.573
     17895,    377, 393.569
     17896,    371, 393.563
     17897,    350, 393.551
     17898,    421, 393.558
     17899,    374, 393.553
     17900,    397, 393.554
     17901,    390, 393.553
     17902,    457, 393.570
     17903,    456, 393.587
     17904,    398, 393.589
     17905,    386, 393.587
     17906,    355, 393.576
     17907,    424, 393.584
     17908,    394, 393.584
     17909,    448, 393.599
     17910,    370, 393.593
     17911,    327, 393.575
     17912,    391, 393.574
     17913,    406, 393.577
     17914,    380, 393.574
     17915,    355, 393.563
     17916,    356, 393.553
     17917,    388, 393.551
     17918,    404, 393.554
     17919,    390, 393.553
     17920,    376, 393.548
     17921,    372, 393.542
     17922,    344, 393.529
     17923,    373, 393.523
     17924,    433, 393.534
     17925,    426, 393.543
     17926,    395, 393.543
     17927,    431, 393.554
     17928,    379, 393.550
     17929,    394, 393.550
     17930,    400, 393.552
     17931,    390, 393.551
     17932,    390, 393.550
     17933,    375, 393.544
     17934,    429, 393.554
     17935,    418, 393.561
     17936,    416, 393.567
     17937,    348, 393.555
     17938,    430, 393.564
     17939,    429, 393.574
     17940,    361, 393.565
     17941,    432, 393.576
     17942,    391, 393.575
     17943,    418, 393.582
     17944,    364, 393.574
     17945,    430, 393.583
     17946,    438, 393.595
     17947,    369, 393.589
     17948,    388, 393.587
     17949,    395, 393.588
     17950,    377, 393.583
     17951,    392, 393.583
     17952,    413, 393.588
     17953,    426, 393.597
     17954,    405, 393.600
     17955,    448, 393.615
     17956,    396, 393.615
     17957,    424, 393.624
     17958,    402, 393.626
     17959,    391, 393.625
     17960,    433, 393.636
     17961,    361, 393.627
# Time (s), Counts, Avg Counts in 1 seconds
     17962,    388, 393.625
     17963,    349, 393.613
     17964,    438, 393.625
     17965,    419, 393.632
     17966,    422, 393.640
     17967,    451, 393.655
     17968,    384, 393.653
     17969,    425, 393.661
     17970,    409, 393.665
     17971,    436, 393.677
     17972,    389, 393.675
     17973,    390, 393.674
     17974,    384, 393.672
     17975,    376, 393.667
     17976,    411, 393.672
     17977,    401, 393.674
     17978,    430, 393.683
     17979,    350, 393.672
     17980,    383, 393.669
     17981,    350, 393.657
     17982,    368, 393.650
     17983,    396, 393.651
     17984,    429, 393.660
     17985,    350, 393.649
     17986,    387, 393.647
     17987,    366, 393.639
     17988,    335, 393.624
     17989,    391, 393.623
     17990,    369, 393.616
     17991,    415, 393.622
     17992,    410, 393.626
     17993,    397, 393.627
     17994,    386, 393.625
     17995,    459, 393.643
     17996,    351, 393.631
     17997,    428, 393.641
     17998,    431, 393.651
     17999,    413, 393.656
     18000,    360, 393.647
     18001,    389, 393.646
     18002,    443, 393.659
     18003,    380, 393.655
     18004,    390, 393.654
     18005,    348, 393.642
     18006,    375, 393.637
     18007,    366, 393.630
     18008,    414, 393.635
     18009,    354, 393.624
     18010,    404, 393.627
     18011,    413, 393.632
     18012,    411, 393.637
     18013,    413, 393.642
     18014,    385, 393.640
     18015,    389, 393.639
     18016,    377, 393.634
     18017,    434, 393.645
     18018,    411, 393.650
     18019,    404, 393.652
     18020,    440, 393.665
     18021,    369, 393.658
     18022,    383, 393.655
     18023,    417, 393.661
     18024,    383, 393.659
     18025,    358, 393.649
     18026,    361, 393.640
     18027,    307, 393.617
     18028,    442, 393.630
     18029,    372, 393.625
     18030,    393, 393.624
     18031,    371, 393.618
     18032,    390, 393.617
     18033,    388, 393.616
     18034,    392, 393.616
     18035,    406, 393.619
     18036,    358, 393.609
     18037,    377, 393.605
     18038,    407, 393.609
     18039,    412, 393.613
     18040,    388, 393.612
     18041,    405, 393.615
     18042,    415, 393.621
     18043,    462, 393.639
     18044,    429, 393.648
     18045,    369, 393.641
     18046,    456, 393.658
     18047,    400, 393.660
     18048,    402, 393.662
     18049,    425, 393.670
     18050,    411, 393.675
     18051,    390, 393.674
     18052,    432, 393.684
     18053,    439, 393.696
     18054,    355, 393.686
     18055,    396, 393.686
     18056,    376, 393.682
     18057,    485, 393.706
     18058,    379, 393.702
     18059,    354, 393.691
     18060,    419, 393.698
     18061,    395, 393.698
# Time (s), Counts, Avg Counts in 1 seconds
     18062,    344, 393.685
     18063,    431, 393.695
     18064,    390, 393.694
     18065,    388, 393.692
     18066,    352, 393.682
     18067,    343, 393.668
     18068,    350, 393.657
     18069,    415, 393.662
     18070,    379, 393.659
     18071,    421, 393.666
     18072,    393, 393.666
     18073,    393, 393.665
     18074,    397, 393.666
     18075,    374, 393.661
     18076,    371, 393.655
     18077,    393, 393.655
     18078,    443, 393.668
     18079,    322, 393.649
     18080,    397, 393.650
     18081,    346, 393.638
     18082,    410, 393.642
     18083,    366, 393.635
     18084,    410, 393.639
     18085,    392, 393.638
     18086,    404, 393.641
     18087,    426, 393.650
     18088,    392, 393.649
     18089,    374, 393.644
     18090,    339, 393.630
     18091,    390, 393.629
     18092,    383, 393.626
     18093,    377, 393.622
     18094,    401, 393.624
     18095,    474, 393.645
     18096,    401, 393.646
     18097,    405, 393.650
     18098,    438, 393.661
     18099,    414, 393.666
     18100,    382, 393.663
     18101,    415, 393.669
     18102,    400, 393.671
     18103,    381, 393.667
     18104,    410, 393.671
     18105,    403, 393.674
     18106,    448, 393.688
     18107,    414, 393.693
     18108,    342, 393.680
     18109,    422, 393.687
     18110,    389, 393.686
     18111,    370, 393.680
     18112,    375, 393.675
     18113,    424, 393.683
     18114,    417, 393.689
     18115,    440, 393.701
     18116,    409, 393.705
     18117,    418, 393.711
     18118,    334, 393.696
     18119,    398, 393.697
     18120,    402, 393.699
     18121,    427, 393.708
     18122,    404, 393.710
     18123,    458, 393.727
     18124,    468, 393.746
     18125,    460, 393.763
     18126,    369, 393.757
     18127,    361, 393.748
     18128,    433, 393.759
     18129,    383, 393.756
     18130,    431, 393.765
     18131,    413, 393.770
     18132,    374, 393.765
     18133,    381, 393.762
     18134,    389, 393.761
     18135,    434, 393.771
     18136,    416, 393.777
     18137,    419, 393.783
     18138,    404, 393.786
     18139,    344, 393.773
     18140,    409, 393.777
     18141,    371, 393.771
     18142,    395, 393.772
     18143,    421, 393.779
     18144,    333, 393.763
     18145,    433, 393.773
     18146,    389, 393.772
     18147,    413, 393.777
     18148,    397, 393.778
     18149,    388, 393.776
     18150,    429, 393.785
     18151,    395, 393.786
     18152,    416, 393.791
     18153,    394, 393.791
     18154,    365, 393.784
     18155,    423, 393.791
     18156,    390, 393.790
     18157,    393, 393.790
     18158,    411, 393.795
     18159,    415, 393.800
     18160,    367, 393.793
     18161,    422, 393.800
# Time (s), Counts, Avg Counts in 1 seconds
     18162,    378, 393.796
     18163,    371, 393.791
     18164,    355, 393.781
     18165,    363, 393.773
     18166,    373, 393.767
     18167,    421, 393.774
     18168,    403, 393.777
     18169,    379, 393.773
     18170,    418, 393.779
     18171,    375, 393.774
     18172,    383, 393.772
     18173,    376, 393.767
     18174,    432, 393.777
     18175,    401, 393.779
     18176,    393, 393.778
     18177,    435, 393.789
     18178,    357, 393.780
     18179,    371, 393.774
     18180,    418, 393.780
     18181,    424, 393.788
     18182,    424, 393.795
     18183,    419, 393.802
     18184,    424, 393.809
     18185,    392, 393.809
     18186,    380, 393.806
     18187,    399, 393.807
     18188,    427, 393.815
     18189,    384, 393.813
     18190,    427, 393.821
     18191,    358, 393.812
     18192,    386, 393.810
     18193,    430, 393.819
     18194,    394, 393.819
     18195,    371, 393.814
     18196,    369, 393.807
     18197,    372, 393.802
     18198,    424, 393.809
     18199,    361, 393.801
     18200,    403, 393.803
     18201,    361, 393.795
     18202,    386, 393.793
     18203,    425, 393.801
     18204,    364, 393.793
     18205,    426, 393.802
     18206,    374, 393.797
     18207,    364, 393.789
     18208,    396, 393.790
     18209,    359, 393.781
     18210,    423, 393.788
     18211,    414, 393.793
     18212,    355, 393.783
     18213,    362, 393.776
     18214,    390, 393.775
     18215,    406, 393.778
     18216,    347, 393.766
     18217,    408, 393.769
     18218,    426, 393.777
     18219,    442, 393.790
     18220,    332, 393.774
     18221,    416, 393.780
     18222,    376, 393.775
     18223,    365, 393.768
     18224,    355, 393.758
     18225,    401, 393.760
     18226,    353, 393.750
     18227,    442, 393.762
     18228,    426, 393.770
     18229,    341, 393.757
     18230,    362, 393.749
     18231,    382, 393.746
     18232,    411, 393.750
     18233,    366, 393.743
     18234,    417, 393.749
     18235,    403, 393.751
     18236,    405, 393.754
     18237,    417, 393.760
     18238,    386, 393.758
     18239,    376, 393.754
     18240,    435, 393.764
     18241,    394, 393.764
     18242,    400, 393.765
     18243,    367, 393.759
     18244,    389, 393.758
     18245,    392, 393.757
     18246,    389, 393.756
     18247,    423, 393.763
     18248,    384, 393.761
     18249,    382, 393.758
     18250,    423, 393.765
     18251,    398, 393.766
     18252,    415, 393.772
     18253,    386, 393.770
     18254,    437, 393.781
     18255,    380, 393.777
     18256,    433, 393.787
     18257,    364, 393.779
     18258,    393, 393.779
     18259,    412, 393.784
     18260,    385, 393.782
     18261,    359, 393.773
# Time (s), Counts, Avg Counts in 1 seconds
     18262,    382, 393.770
     18263,    397, 393.771
     18264,    448, 393.784
     18265,    369, 393.778
     18266,    361, 393.770
     18267,    387, 393.768
     18268,    382, 393.765
     18269,    362, 393.757
     18270,    427, 393.766
     18271,    400, 393.767
     18272,    431, 393.776
     18273,    428, 393.785
     18274,    398, 393.786
     18275,    369, 393.780
     18276,    471, 393.799
     18277,    377, 393.795
     18278,    390, 393.794
     18279,    428, 393.802
     18280,    386, 393.801
     18281,    356, 393.791
     18282,    411, 393.796
     18283,    446, 393.808
     18284,    403, 393.811
     18285,    415, 393.816
     18286,    408, 393.820
     18287,    388, 393.818
     18288,    344, 393.806
     18289,    415, 393.811
     18290,    319, 393.792
     18291,    365, 393.785
     18292,    340, 393.772
     18293,    350, 393.761
     18294,    384, 393.759
     18295,    376, 393.754
     18296,    428, 393.763
     18297,    370, 393.757
     18298,    388, 393.755
     18299,    357, 393.746
     18300,    402, 393.748
     18301,    349, 393.737
     18302,    457, 393.753
     18303,    411, 393.757
     18304,    394, 393.757
     18305,    359, 393.749
     18306,    414, 393.754
     18307,    343, 393.741
     18308,    390, 393.740
     18309,    367, 393.734
     18310,    398, 393.735
     18311,    368, 393.728
     18312,    393, 393.728
     18313,    426, 393.736
     18314,    377, 393.732
     18315,    355, 393.722
     18316,    456, 393.738
     18317,    355, 393.728
     18318,    431, 393.737
     18319,    380, 393.734
     18320,    390, 393.733
     18321,    421, 393.740
     18322,    410, 393.744
     18323,    431, 393.753
     18324,    379, 393.749
     18325,    420, 393.756
     18326,    356, 393.746
     18327,    383, 393.744
     18328,    410, 393.748
     18329,    411, 393.752
     18330,    356, 393.743
     18331,    371, 393.737
     18332,    395, 393.738
     18333,    419, 393.744
     18334,    420, 393.750
     18335,    399, 393.751
     18336,    428, 393.760
     18337,    366, 393.753
     18338,    415, 393.758
     18339,    381, 393.755
     18340,    389, 393.754
     18341,    375, 393.749
     18342,    417, 393.755
     18343,    443, 393.767
     18344,    420, 393.774
     18345,    369, 393.768
     18346,    393, 393.767
     18347,    356, 393.758
     18348,    440, 393.769
     18349,    444, 393.782
     18350,    412, 393.786
     18351,    384, 393.784
     18352,    398, 393.785
     18353,    422, 393.792
     18354,    347, 393.780
     18355,    477, 393.801
     18356,    400, 393.802
     18357,    414, 393.807
     18358,    364, 393.800
     18359,    401, 393.801
     18360,    397, 393.802
     18361,    380, 393.799
# Time (s), Counts, Avg Counts in 1 seconds
     18362,    408, 393.802
     18363,    402, 393.804
     18364,    384, 393.802
     18365,    376, 393.798
     18366,    397, 393.798
     18367,    304, 393.777
     18368,    374, 393.772
     18369,    443, 393.784
     18370,    392, 393.783
     18371,    469, 393.802
     18372,    397, 393.802
     18373,    356, 393.793
     18374,    356, 393.784
     18375,    404, 393.787
     18376,    421, 393.793
     18377,    388, 393.792
     18378,    381, 393.789
     18379,    361, 393.781
     18380,    348, 393.770
     18381,    370, 393.764
     18382,    413, 393.768
     18383,    388, 393.767
     18384,    352, 393.757
     18385,    425, 393.764
     18386,    392, 393.764
     18387,    422, 393.771
     18388,    426, 393.779
     18389,    371, 393.773
     18390,    379, 393.770
     18391,    374, 393.765
     18392,    419, 393.771
     18393,    362, 393.763
     18394,    405, 393.766
     18395,    394, 393.766
     18396,    429, 393.775
     18397,    391, 393.774
     18398,    402, 393.776
     18399,    382, 393.773
     18400,    403, 393.775
     18401,    398, 393.776
     18402,    402, 393.778
     18403,    380, 393.775
     18404,    408, 393.778
     18405,    413, 393.783
     18406,    380, 393.780
     18407,    449, 393.793
     18408,    354, 393.783
     18409,    364, 393.776
     18410,    398, 393.777
     18411,    427, 393.785
     18412,    445, 393.797
     18413,    362, 393.790
     18414,    326, 393.774
     18415,    349, 393.763
     18416,    411, 393.767
     18417,    385, 393.765
     18418,    394, 393.765
     18419,    437, 393.775
     18420,    398, 393.776
     18421,    373, 393.771
     18422,    384, 393.769
     18423,    432, 393.778
     18424,    399, 393.779
     18425,    416, 393.785
     18426,    380, 393.781
     18427,    405, 393.784
     18428,    371, 393.779
     18429,    366, 393.772
     18430,    418, 393.778
     18431,    421, 393.784
     18432,    369, 393.778
     18433,    394, 393.778
     18434,    411, 393.783
     18435,    363, 393.775
     18436,    382, 393.772
     18437,    384, 393.770
     18438,    409, 393.774
     18439,    399, 393.775
     18440,    412, 393.779
     18441,    336, 393.765
     18442,    402, 393.767
     18443,    377, 393.763
     18444,    366, 393.757
     18445,    381, 393.754
     18446,    414, 393.759
     18447,    372, 393.753
     18448,    364, 393.746
     18449,    416, 393.752
     18450,    400, 393.753
     18451,    370, 393.747
     18452,    402, 393.749
     18453,    397, 393.750
     18454,    425, 393.758
     18455,    364, 393.750
     18456,    418, 393.756
     18457,    398, 393.757
     18458,    371, 393.752
     18459,    386, 393.750
     18460,    373, 393.745
     18461,    370, 393.739
# Time (s), Counts, Avg Counts in 1 seconds
     18462,    384, 393.737
     18463,    418, 393.743
     18464,    396, 393.743
     18465,    369, 393.738
     18466,    399, 393.739
     18467,    415, 393.744
     18468,    388, 393.742
     18469,    372, 393.737
     18470,    423, 393.744
     18471,    416, 393.750
     18472,    413, 393.754
     18473,    433, 393.763
     18474,    408, 393.767
     18475,    403, 393.769
     18476,    411, 393.773
     18477,    386, 393.771
     18478,    372, 393.766
     18479,    356, 393.757
     18480,    333, 393.743
     18481,    437, 393.753
     18482,    396, 393.754
     18483,    389, 393.752
     18484,    390, 393.751
     18485,    387, 393.750
     18486,    394, 393.750
     18487,    382, 393.747
     18488,    347, 393.736
     18489,    371, 393.731
     18490,    376, 393.727
     18491,    407, 393.730
     18492,    347, 393.719
     18493,    410, 393.723
     18494,    423, 393.729
     18495,    397, 393.730
     18496,    377, 393.726
     18497,    386, 393.724
     18498,    415, 393.729
     18499,    403, 393.732
     18500,    373, 393.727
     18501,    427, 393.735
     18502,    369, 393.729
     18503,    398, 393.730
     18504,    370, 393.724
     18505,    394, 393.724
     18506,    428, 393.732
     18507,    395, 393.733
     18508,    374, 393.728
     18509,    350, 393.718
     18510,    346, 393.706
     18511,    413, 393.711
     18512,    408, 393.714
     18513,    383, 393.712
     18514,    388, 393.710
     18515,    414, 393.715
     18516,    445, 393.727
     18517,    369, 393.721
     18518,    362, 393.714
     18519,    388, 393.713
     18520,    367, 393.706
     18521,    353, 393.697
     18522,    398, 393.698
     18523,    374, 393.693
     18524,    408, 393.697
     18525,    403, 393.699
     18526,    431, 393.708
     18527,    354, 393.698
     18528,    374, 393.694
     18529,    421, 393.700
     18530,    397, 393.701
     18531,    411, 393.705
     18532,    385, 393.703
     18533,    407, 393.706
     18534,    396, 393.706
     18535,    440, 393.717
     18536,    372, 393.712
     18537,    421, 393.719
     18538,    391, 393.718
     18539,    374, 393.713
     18540,    389, 393.712
     18541,    346, 393.701
     18542,    390, 393.700
     18543,    381, 393.697
     18544,    350, 393.687
     18545,    413, 393.692
     18546,    394, 393.692
     18547,    387, 393.690
     18548,    352, 393.680
     18549,    402, 393.682
     18550,    422, 393.689
     18551,    394, 393.689
     18552,    377, 393.685
     18553,    453, 393.699
     18554,    399, 393.700
     18555,    431, 393.709
     18556,    403, 393.711
     18557,    403, 393.713
     18558,    430, 393.722
     18559,    454, 393.736
     18560,    401, 393.737
     18561,    388, 393.736
# Time (s), Counts, Avg Counts in 1 seconds
     18562,    424, 393.743
     18563,    380, 393.740
     18564,    367, 393.734
     18565,    369, 393.728
     18566,    404, 393.730
     18567,    404, 393.733
     18568,    338, 393.720
     18569,    451, 393.733
     18570,    431, 393.742
     18571,    398, 393.743
     18572,    371, 393.737
     18573,    386, 393.735
     18574,    412, 393.740
     18575,    342, 393.728
     18576,    429, 393.736
     18577,    353, 393.726
     18578,    337, 393.713
     18579,    414, 393.718
     18580,    373, 393.713
     18581,    394, 393.713
     18582,    439, 393.724
     18583,    428, 393.732
     18584,    381, 393.729
     18585,    395, 393.729
     18586,    388, 393.728
     18587,    392, 393.727
     18588,    346, 393.716
     18589,    480, 393.736
     18590,    415, 393.741
     18591,    350, 393.731
     18592,    381, 393.728
     18593,    398, 393.729
     18594,    366, 393.723
     18595,    384, 393.720
     18596,    433, 393.729
     18597,    399, 393.731
     18598,    417, 393.736
     18599,    404, 393.739
     18600,    394, 393.739
     18601,    437, 393.749
     18602,    403, 393.751
     18603,    392, 393.750
     18604,    388, 393.749
     18605,    357, 393.740
     18606,    379, 393.737
     18607,    406, 393.740
     18608,    359, 393.732
     18609,    352, 393.722
     18610,    401, 393.724
     18611,    358, 393.716
     18612,    373, 393.711
     18613,    529, 393.742
     18614,    540, 393.776
     18615,    518, 393.804
     18616,    428, 393.812
     18617,    382, 393.809
     18618,    391, 393.809
     18619,    353, 393.799
     18620,    393, 393.799
     18621,    345, 393.788
     18622,    396, 393.788
     18623,    413, 393.793
     18624,    361, 393.785
     18625,    373, 393.781
     18626,    369, 393.775
     18627,    404, 393.777
     18628,    458, 393.792
     18629,    389, 393.791
     18630,    441, 393.802
     18631,    404, 393.804
     18632,    419, 393.810
     18633,    368, 393.804
     18634,    404, 393.806
     18635,    405, 393.809
     18636,    365, 393.802
     18637,    379, 393.799
     18638,    415, 393.804
     18639,    414, 393.808
     18640,    444, 393.820
     18641,    343, 393.808
     18642,    437, 393.818
     18643,    389, 393.817
     18644,    356, 393.808
     18645,    387, 393.807
     18646,    387, 393.805
     18647,    421, 393.811
     18648,    387, 393.810
     18649,    336, 393.797
     18650,    394, 393.797
     18651,    401, 393.798
     18652,    398, 393.799
     18653,    398, 393.800
     18654,    388, 393.799
     18655,    375, 393.795
     18656,    430, 393.803
     18657,    377, 393.799
     18658,    411, 393.803
     18659,    372, 393.798
     18660,    394, 393.798
     18661,    428, 393.806
# Time (s), Counts, Avg Counts in 1 seconds
     18662,    410, 393.809
     18663,    377, 393.806
     18664,    385, 393.804
     18665,    397, 393.804
     18666,    425, 393.812
     18667,    452, 393.825
     18668,    416, 393.830
     18669,    426, 393.837
     18670,    405, 393.840
     18671,    358, 393.831
     18672,    433, 393.840
     18673,    429, 393.848
     18674,    382, 393.846
     18675,    343, 393.834
     18676,    371, 393.829
     18677,    372, 393.824
     18678,    449, 393.836
     18679,    418, 393.842
     18680,    403, 393.844
     18681,    369, 393.838
     18682,    391, 393.838
     18683,    395, 393.838
     18684,    385, 393.836
     18685,    404, 393.838
     18686,    344, 393.827
     18687,    388, 393.826
     18688,    403, 393.828
     18689,    429, 393.836
     18690,    423, 393.842
     18691,    408, 393.845
     18692,    362, 393.838
     18693,    394, 393.838
     18694,    381, 393.835
     18695,    370, 393.830
     18696,    408, 393.833
     18697,    434, 393.842
     18698,    418, 393.848
     18699,    379, 393.844
     18700,    377, 393.841
     18701,    425, 393.848
     18702,    419, 393.853
     18703,    373, 393.849
     18704,    384, 393.846
     18705,    435, 393.856
     18706,    382, 393.853
     18707,    382, 393.850
     18708,    419, 393.856
     18709,    399, 393.857
     18710,    374, 393.853
     18711,    391, 393.852
     18712,    399, 393.853
     18713,    378, 393.850
     18714,    401, 393.851
     18715,    378, 393.848
     18716,    456, 393.862
     18717,    394, 393.862
     18718,    363, 393.855
     18719,    417, 393.860
     18720,    382, 393.857
     18721,    393, 393.857
     18722,    408, 393.860
     18723,    378, 393.857
     18724,    433, 393.865
     18725,    383, 393.863
     18726,    331, 393.849
     18727,    375, 393.845
     18728,    390, 393.844
     18729,    391, 393.843
